date,martin17_EP,M1_rn,M2_rn,M3_rn,M4_rn,cluster
2020-06-18,0.04208506532737699,-0.008349158526487321,0.04208506532737699,-0.10989727797768511,4.5035772079294745,1
2020-06-19,0.035842861832141554,-0.0073284832248250165,0.035842861832141554,0.01602026954589893,4.434242453173049,1
2020-06-21,0.03552505094451698,-0.02197711839453806,0.03552505094451698,-0.3473035762741547,5.380974996276314,1
2020-06-23,0.036520563785997856,-0.0250182355488036,0.036520563785997856,-0.07010351345423181,5.60130334658778,1
2020-06-24,0.03961893237265256,-0.027967301878122526,0.03961893237265256,-0.11190471676789457,5.369883507842654,1
2020-07-10,0.028625763604511842,-0.011697692318328262,0.028625763604511842,0.4710242397836466,6.439922721939645,1
2020-07-12,0.026734681640911053,-0.019855198881413114,0.026734681640911053,-0.3813857426689246,6.17098847287821,1
2020-07-21,0.029083389757124586,-0.02428541193164737,0.029083389757124586,-0.6730172588821854,7.005233682293073,1
2020-07-26,0.03832496065154284,-0.022737210176113354,0.03832496065154284,0.5778005956307406,5.611291339284395,0
2020-07-28,0.044638016949626394,-0.026966097358795113,0.044638016949626394,0.43051647546964594,5.337348760588848,0
2020-08-05,0.05666214217873139,-0.024560420817467274,0.05666214217873139,0.46431222351867435,4.754397462482875,0
2020-08-06,0.05458708267096686,-0.010677970587953667,0.05458708267096686,0.7151104664308758,4.748880066207265,0
2020-08-07,0.05396713804890933,-0.01390524358919773,0.05396713804890933,0.50417877528898,4.896906451048286,0
2020-08-08,0.05858749407578303,-0.01758921942713096,0.05858749407578303,0.2051451362675241,4.959582899487283,0
2020-08-09,0.05018356359766139,-0.009956696154280353,0.05018356359766139,0.6106792332729333,5.077177631307572,0
2020-08-10,0.05046322956435269,-0.015036610476687529,0.05046322956435269,0.634362612669025,4.974405226187594,0
2020-08-28,0.05076836602105768,-0.013416208502586527,0.05076836602105768,0.09084452971290843,4.729856328864316,1
2020-08-29,0.0485341717568305,-0.009106703066337388,0.0485341717568305,0.26992377902522824,4.83662708440359,1
2020-09-09,0.08986136342223165,-0.03234439346828724,0.08986136342223165,-0.14647858628127386,3.627499557383288,0
2020-09-10,0.06199617919974779,-0.041936067043043285,0.06199617919974779,-0.026606207296458163,3.267720609763711,0
2020-09-11,0.0628453699922503,-0.03650328842976111,0.0628453699922503,0.14772169383784198,3.636478614111243,0
2020-09-12,0.05119169364545556,-0.029425909091423674,0.05119169364545556,-0.2637310252756348,4.482692713599197,0
2020-09-13,0.04987291981085011,-0.02084762507243415,0.04987291981085011,0.021440460089392484,4.297810030103697,0
2020-09-16,0.04177223028236892,-0.04225331383229877,0.04177223028236892,-0.4170784117627839,3.799578740420355,0
2020-09-17,0.047686968664890195,-0.01237491802804272,0.047686968664890195,0.022113428340225186,4.398827889311116,0
2020-09-18,0.03188433714363877,-0.029090028131282378,0.03188433714363877,-0.32047903561040186,4.181836638675811,1
2020-09-19,0.030201515866986342,-0.031568816369294525,0.030201515866986342,-0.6752811218490122,4.40252411330757,1
2020-09-22,0.04586494928781919,-0.02857049953072887,0.04586494928781919,-0.33640275930839525,4.7096735663531435,0
2020-09-23,0.041664767905809405,-0.0295804921619284,0.041664767905809405,-0.31845786573447127,4.4407585810463,0
2020-09-25,0.03646173111271349,-0.018817640480138592,0.03646173111271349,-0.1328900621777492,4.469919024657792,1
2020-09-26,0.032810899677521904,-0.021647210104787637,0.032810899677521904,-0.2770834270283837,5.00634733943136,1
2020-09-27,0.0279596024450097,-0.023138852163832796,0.0279596024450097,-0.3685841641519351,4.060783997492428,1
2020-09-28,0.032077798746818514,-0.020168537853205222,0.032077798746818514,-0.17129803082841122,5.114429416747401,1
2020-09-29,0.03346906753459749,-0.014171557695712357,0.03346906753459749,0.09538418530845638,5.130152352646208,1
2020-09-30,0.031173583120348895,-0.01210109739399639,0.031173583120348895,0.07083462404082567,5.290522352316858,1
2020-10-01,0.03172891391580161,-0.015471215794710752,0.03172891391580161,0.23121214544047206,5.296569142851352,1
2020-10-02,0.032254071379898955,-0.018243529154992943,0.032254071379898955,0.017934783315201677,4.832341703018875,1
2020-10-03,0.032817637227591345,-0.016057158822416512,0.032817637227591345,0.25197566646852376,4.997295251477354,1
2020-10-04,0.027277374507058784,-0.02074208901007199,0.027277374507058784,-0.3060959600331482,4.180036295333766,1
