Returns,BP_NB6,BP_NB7,BP_NB8,BP_NB9,BP_NB10,BP_NB11,BP_NB12,BP_NB13,BP_NB14,BP_NB15
0.160000000000001,0.11065625128384482,0.11487274293631042,0.12002567156163936,0.09635173038987208,0.08138896085924545,0.06596795410079974,0.074023203030836,0.11157400909323834,0.10012346931173269,0.08827750595466578
0.170000000000001,0.1100857570542741,0.11474185350006576,0.12052013225886177,0.09584597559619243,0.08015783864491774,0.06424506655364005,0.07270290506261215,0.1123952008635834,0.0999814664354207,0.08826558964318287
0.180000000000001,0.11017319272850479,0.11531986413450702,0.12185173885469155,0.09610139761358742,0.07962896444932724,0.06321304986542549,0.07212027875142471,0.11412758045331037,0.100634899757543,0.08902287370974983
0.190000000000001,0.11096756650486622,0.11665419593535441,0.12406986478174162,0.09715553906723752,0.07984094802175658,0.06291197742044197,0.07231922753326349,0.11680579038841911,0.10211446413815543,0.09057253014941644
0.200000000000001,0.11251086508891403,0.11878436378518871,0.1272141778927727,0.0990346278538131,0.08082158521948521,0.06337090385095799,0.07333271938855555,0.12045113013416298,0.10443818747836163,0.09292470298430734
0.210000000000001,0.11483832939340596,0.12174227485405686,0.13131499603355282,0.10175425496450709,0.08258853562148107,0.06460857378687071,0.07518340504486277,0.12507226929090196,0.10761227814133748,0.09607748321341893
0.220000000000001,0.11797874968440601,0.1255525481544177,0.13639366769557154,0.10532008605254865,0.08515003360268456,0.06663416548184097,0.07788426926806576,0.13066600871337947,0.1116320108322961,0.10001792443423009
0.2300000000000011,0.12195479588945468,0.13023287216608703,0.14246299801760254,0.1097286340167539,0.08850565991100892,0.06944809750233816,0.08143934198343002,0.13721811761575353,0.11648268201907369,0.10472313200620299
0.2400000000000011,0.12678344122446594,0.13579446349745072,0.14952779514130826,0.11496819351921529,0.09264727381614657,0.07304300278314269,0.08584456818280299,0.1447043505067363,0.12214074991076061,0.11016154739153874
0.2500000000000011,0.1324763679973024,0.1422425062493509,0.15758539357993848,0.12101974457453347,0.09755991459011513,0.07740467071684995,0.09108864750460413,0.15309144549994128,0.1285749391868432,0.11629419521823774
0.2600000000000011,0.13904038429995916,0.14957660316807866,0.16662619163016984,0.12785787503383608,0.10322272172363099,0.08251300877201506,0.09715389234128646,0.1623381552673737,0.13574736726093353,0.12307595311681815
0.2700000000000011,0.14647780714889094,0.1577911904717423,0.1766341455117997,0.13545164484692437,0.10960979741042437,0.08834294393628687,0.10401702885676212,0.17239623128330608,0.14361460418841762,0.1304567513829173
0.2800000000000011,0.15478687596025845,0.16687598552027852,0.18758730263067114,0.14376550296400384,0.11669112122828759,0.09486537856499815,0.11165004962009552,0.18321147543456848,0.15212879256799236,0.1383828360857453
0.2900000000000011,0.16396216873730626,0.17681643742189163,0.1994583383394598,0.1527602089437238,0.12443346948683916,0.1020481510939451,0.12002107085401491,0.19472480967409042,0.16123877280703278,0.14679803784899664
0.3000000000000011,0.17399487690161236,0.18759402459308808,0.21221491039012846,0.1623935092687259,0.13280109134641294,0.10985674323097819,0.12909494915943107,0.20687310646985096,0.17089092882452045,0.15564474498369424
0.3100000000000011,0.18487323875239067,0.19918672406544335,0.2258202179704781,0.17262108892531228,0.1417566578853032,0.11825527164585256,0.13883416815292746,0.2195903157000699,0.181030347475392,0.16486520839354155
0.3200000000000012,0.19658279380346982,0.21156928685647164,0.24023332972494812,0.18339721215569202,0.15126190295454153,0.12720715840549351,0.14919942031932917,0.23280828490860508,0.19160162372159717,0.17440247184374968
0.3300000000000012,0.2091066143989135,0.2247134887400611,0.2554094824714664,0.19467532378230465,0.16127822493645425,0.13667576065867187,0.16015015020283024,0.2464575521896398,0.20254962086673806,0.18420125470786763
